"x","y","topo","y1","y2","y3","y4","y5"
14,-48,19.7208847260603,0.993861042338514,0.00613895541792565,2.24349711509041e-09,6.29800050093675e-14,0
16,-48,18.2959223492387,0.997274375856129,0.00272562348127596,6.6257964937826e-10,1.51700099468111e-14,0
18,-48,16.8050294322309,0.998836828376109,0.00116317143931567,1.84571631551288e-10,3.41418633190909e-15,0
20,-48,15.2820389286128,0.999513078317597,0.000486921632428297,4.99736410831906e-11,7.43436043343857e-16,0
22,-48,13.7587944025481,0.999796276837028,0.000203723149449692,1.35223273308893e-11,1.61777691361676e-16,0
24,-48,12.2641235114062,0.999913373577648,8.66264186027699e-05,3.74922048238243e-12,3.62199585553268e-17,0
26,-48,10.8230510117308,0.99996202040222,3.79795966920258e-05,1.08837961782982e-12,8.55573024806711e-18,0
28,-48,9.45627188196052,0.999982625959761,1.73740399018717e-05,3.36745363257875e-13,2.1770263565604e-18,0
30,-48,8.17988598761211,0.999991630300144,8.3696997435087e-06,1.12593485809103e-13,6.06424327794893e-19,0
32,-48,7.00537850987655,0.99999572599885,4.27400110883332e-06,4.10865337486393e-14,1.87065456356622e-19,0
34,-48,5.93981633327711,0.999997677089553,2.32291043089302e-06,1.64625016128706e-14,6.43560189902606e-20,0
36,-48,4.98622052304908,0.999998653970261,1.34602973190959e-06,7.26154280184989e-15,2.47672440361063e-20,0
38,-48,4.14406923693748,0.999999168673283,8.31326713468851e-07,3.52455599465645e-15,1.06569373165729e-20,0
40,-48,3.40988379353591,0.999999453840706,5.46159292369277e-07,1.87683346771958e-15,5.10905529050107e-21,0
42,-48,2.77785268167881,0.999999619588834,3.80411164454046e-07,1.09100463065552e-15,2.71315697336575e-21,0
44,-48,2.24045330248167,0.999999720292507,2.79707491918888e-07,6.87864409127861e-16,1.58403169319406e-21,0
46,-48,1.78903829940463,0.999999783965596,2.16034403293585e-07,4.6690771843549e-16,1.00796807846167e-21,0
48,-48,1.41436152837866,0.999999825654012,1.74345987271044e-07,3.38504621185082e-16,6.92632047809034e-22,0
50,-48,1.10702718697668,0.999999853770072,1.46229927894122e-07,2.60016591177535e-16,5.0914925791131e-22,0
-50,-46,1.28669666920635,0.999999837936226,1.62063774126689e-07,3.0337206504484e-16,6.09511725687677e-22,0
-48,-46,1.64391108820777,0.999999801181249,1.9881875068395e-07,4.12223440591669e-16,8.71629685683195e-22,0
-46,-46,2.07939755049124,0.999999744917819,2.55082180655552e-07,5.99055233762543e-16,1.34809934339977e-21,0
-44,-46,2.6040767884739,0.999999655595991,3.44404008132717e-07,9.39829342973716e-16,2.27982262518887e-21,0
-42,-46,3.22869558680254,0.999999507629251,4.92370747049512e-07,1.60651616769186e-15,4.26131056748537e-21,0
-40,-46,3.96330475993611,0.999999250364808,7.49635188975454e-07,3.01801740343294e-15,8.89240603600787e-21,0
-38,-46,4.8166478175574,0.999998778441778,1.22155821573534e-06,6.27795427967414e-15,2.08993026800703e-20,0
-36,-46,5.79547947368588,0.999997861233501,2.13876648444034e-06,1.45442773974276e-14,5.56952549317944e-20,0
-34,-46,6.90384299648289,0.999995967242255,4.03275770709856e-06,3.76574319842168e-14,1.68980520329856e-19,0
-32,-46,8.14234492271574,0.999991808175759,8.19182413174746e-06,1.09023303818753e-13,5.84050440025845e-19,0
-30,-46,9.50747387107293,0.999982109403837,1.78905958106616e-05,3.5187443995604e-13,2.29155791042406e-18,0
-28,-46,10.9910160082496,0.999958189081929,4.18109168136089e-05,1.25715910532682e-12,1.01228355116124e-17,0
-26,-46,12.5796221188358,0.999896235799972,0.000103764195112722,4.9151915298485e-12,4.96762226647018e-17,0
-24,-46,14.254579344124,0.999729467788944,0.000270532190362659,2.06934930885506e-11,2.65768125061456e-16,0
-22,-46,15.9918339299344,0.999269291020263,0.0007307088878551,9.18802025801188e-11,1.5129423461935e-15,0
-20,-46,17.7622996250245,0.997990135039916,0.00200986454066995,4.1940508134933e-10,8.89669690669258e-15,0
-18,-46,19.5324700700612,0.994485016054006,0.00551498203624837,1.90969346142323e-09,5.21837275486629e-14,0
-16,-46,21.2653335200513,0.98527224651506,0.0147277451118047,8.3728419652584e-09,2.93158755208683e-13,0
-14,-46,22.921565964539,0.9628688736835,0.037131092409535,3.39054603835276e-08,1.50451756668088e-12,0
-12,-46,24.4609559720754,0.914869643844662,0.085130235397094,1.20751566213374e-07,6.6781919704121e-12,0
-10,-46,25.8439934582867,0.829657432236429,0.170342208833446,3.58905932921259e-07,2.41919834397393e-11,0
-8,-46,27.0335371686665,0.711468084721641,0.288531060816898,8.54393187837469e-07,6.82734794835036e-11,0
-6,-46,27.9964638904382,0.586986627985088,0.413011760939084,1.61092808909309e-06,1.47738838162051e-10,0
-4,-46,28.7051977480825,0.486496411653884,0.513501134976412,2.45312072151383e-06,2.48982793351299e-10,0
-2,-46,29.1390212564563,0.425002956895756,0.574993932874671,3.10989372003816e-06,3.35852315932582e-10,0
0,-46,29.2850812083268,0.404717495302828,0.595279147324633,3.3570023456279e-06,3.70193500698412e-10,0
2,-46,29.1390212564563,0.425002956895756,0.574993932874671,3.10989372003816e-06,3.35852315932582e-10,0
4,-46,28.7051977480825,0.486496411653884,0.513501134976412,2.45312072151383e-06,2.48982793351299e-10,0
6,-46,27.9964638904382,0.586986627985088,0.413011760939084,1.61092808909309e-06,1.47738838162051e-10,0
8,-46,27.0335371686665,0.711468084721641,0.288531060816898,8.54393187837469e-07,6.82734794835036e-11,0
10,-46,25.8439934582867,0.829657432236429,0.170342208833446,3.58905932921259e-07,2.41919834397393e-11,0
12,-46,24.4609559720754,0.914869643844662,0.085130235397094,1.20751566213374e-07,6.6781919704121e-12,0
14,-46,22.921565964539,0.9628688736835,0.037131092409535,3.39054603835276e-08,1.50451756668088e-12,0
16,-46,21.2653335200513,0.98527224651506,0.0147277451118047,8.3728419652584e-09,2.93158755208683e-13,0
18,-46,19.5324700700612,0.994485016054006,0.00551498203624837,1.90969346142323e-09,5.21837275486629e-14,0
20,-46,17.7622996250245,0.997990135039916,0.00200986454066995,4.1940508134933e-10,8.89669690669258e-15,0
22,-46,15.9918339299344,0.999269291020263,0.0007307088878551,9.18802025801188e-11,1.5129423461935e-15,0
24,-46,14.254579344124,0.999729467788944,0.000270532190362659,2.06934930885506e-11,2.65768125061456e-16,0
26,-46,12.5796221188358,0.999896235799972,0.000103764195112722,4.9151915298485e-12,4.96762226647018e-17,0
28,-46,10.9910160082496,0.999958189081929,4.18109168136089e-05,1.25715910532682e-12,1.01228355116124e-17,0
30,-46,9.50747387107293,0.999982109403837,1.78905958106616e-05,3.5187443995604e-13,2.29155791042406e-18,0
32,-46,8.14234492271574,0.999991808175759,8.19182413174746e-06,1.09023303818753e-13,5.84050440025845e-19,0
34,-46,6.90384299648289,0.999995967242255,4.03275770709856e-06,3.76574319842168e-14,1.68980520329856e-19,0
36,-46,5.79547947368588,0.999997861233501,2.13876648444034e-06,1.45442773974276e-14,5.56952549317944e-20,0
38,-46,4.8166478175574,0.999998778441778,1.22155821573534e-06,6.27795427967414e-15,2.08993026800703e-20,0
40,-46,3.96330475993611,0.999999250364808,7.49635188975454e-07,3.01801740343294e-15,8.89240603600787e-21,0
42,-46,3.22869558680254,0.999999507629251,4.92370747049512e-07,1.60651616769186e-15,4.26131056748537e-21,0
44,-46,2.6040767884739,0.999999655595991,3.44404008132717e-07,9.39829342973716e-16,2.27982262518887e-21,0
46,-46,2.07939755049124,0.999999744917819,2.55082180655552e-07,5.99055233762543e-16,1.34809934339977e-21,0
48,-46,1.64391108820777,0.999999801181249,1.9881875068395e-07,4.12223440591669e-16,8.71629685683195e-22,0
50,-46,1.28669666920635,0.999999837936226,1.62063774126689e-07,3.0337206504484e-16,6.09511725687677e-22,0
-50,-44,1.48598553575835,0.999999818360103,1.81639896440673e-07,3.59967703800603e-16,7.44134330785455e-22,0
-48,-44,1.89852679159905,0.99999976999784,2.30002159137976e-07,5.12913995210212e-16,1.12476689366231e-21,0
-46,-44,2.40146318636796,0.99999969329795,3.06702048929023e-07,7.89808334637999e-16,1.86116933090727e-21,0
-44,-44,3.0074069003871,0.999999566189774,4.33810224644591e-07,1.32860658266007e-15,3.41433685001416e-21,0
-42,-44,3.72876922446277,0.999999344510791,6.55489206950503e-07,2.46771550552393e-15,7.03107158763198e-21,0
-40,-44,4.57715768449136,0.999998934880071,1.0651199239442e-06,5.11145596887007e-15,1.64429349710015e-20,0
-38,-44,5.56267002085825,0.999998127990807,1.87200918061647e-06,1.19099242080578e-14,4.41134645037789e-20,0
-36,-44,6.69310714544215,0.999996425359799,3.57464016960855e-06,3.14264918420933e-14,1.36832526690571e-19,0
-34,-44,7.97313856438911,0.99999256413568,7.43586422556805e-06,9.42856113453082e-14,4.93019462533482e-19,0
-32,-44,9.40346475737292,0.999983143091046,1.68569086324675e-05,3.21823081997739e-13,2.06489739064021e-18,0
-30,-44,10.980030485918,0.999958451073851,4.15489249035519e-05,1.24536122140124e-12,1.00120905704896e-17,0
-28,-44,12.6933497244704,0.999889259373332,0.000110740621249137,5.41914924208134e-12,5.56679011011398e-17,0
-26,-44,14.528005676292,0.999683664228696,0.000316335745137475,2.61660240039178e-11,3.49457307337197e-16,0
-24,-44,16.4623871582363,0.999043723113436,0.000956276748989823,1.37571913111877e-10,2.42306198653285e-15,0
-22,-44,18.4687148718507,0.996991959607201,0.0030080396244894,7.68291681876893e-10,1.80305542883891e-14,0
-20,-44,20.5133975677988,0.990372466193737,0.0096275293922529,4.41387094316925e-09,1.38782170990878e-13,0
-18,-44,22.5577392841522,0.969635588984179,0.0303643860292074,2.4985561418142e-08,1.05247811496904e-12,0
-16,-44,24.5589957447894,0.910397489099208,0.0896023801829762,1.30710484291052e-07,7.33107259237099e-12,0
-14,-44,26.4717522749517,0.772764507971941,0.227234919010838,5.72974970601671e-07,4.22500861689934e-11,0
-12,-44,28.2495693314774,0.551489536265885,0.448508582792025,1.88076324460722e-06,1.78845275346817e-10,0
-10,-44,29.8468173457972,0.330199682534152,0.669795881135183,4.4358005761791e-06,5.3008857097674e-10,0
-8,-44,31.2206024733106,0.183413937949852,0.816578049141724,8.0117430821622e-06,1.16534180891843e-09,0
-6,-44,32.3326712419587,0.106240274214022,0.893747669918129,1.20538122390123e-05,2.05561051011388e-09,0
-4,-44,33.1511767113256,0.0692608657890025,0.930723266408626,1.58647607751031e-05,3.04159694828668e-09,0
-2,-44,33.652192587051,0.0529105492703783,0.947070815334046,1.86315581132598e-05,3.83746293488666e-09,0
0,-44,33.8208749043582,0.0482771979425878,0.951703149481302,1.96484303643633e-05,4.14574606542024e-09,0
2,-44,33.652192587051,0.0529105492703783,0.947070815334046,1.86315581132598e-05,3.83746293488666e-09,0
4,-44,33.1511767113256,0.0692608657890025,0.930723266408626,1.58647607751031e-05,3.04159694828668e-09,0
6,-44,32.3326712419587,0.106240274214022,0.893747669918129,1.20538122390123e-05,2.05561051011388e-09,0
8,-44,31.2206024733106,0.183413937949852,0.816578049141724,8.0117430821622e-06,1.16534180891843e-09,0
10,-44,29.8468173457972,0.330199682534152,0.669795881135183,4.4358005761791e-06,5.3008857097674e-10,0
12,-44,28.2495693314774,0.551489536265885,0.448508582792025,1.88076324460722e-06,1.78845275346817e-10,0
14,-44,26.4717522749517,0.772764507971941,0.227234919010838,5.72974970601671e-07,4.22500861689934e-11,0
16,-44,24.5589957447894,0.910397489099208,0.0896023801829762,1.30710484291052e-07,7.33107259237099e-12,0
18,-44,22.5577392841522,0.969635588984179,0.0303643860292074,2.4985561418142e-08,1.05247811496904e-12,0
20,-44,20.5133975677988,0.990372466193737,0.0096275293922529,4.41387094316925e-09,1.38782170990878e-13,0
22,-44,18.4687148718507,0.996991959607201,0.0030080396244894,7.68291681876893e-10,1.80305542883891e-14,0
24,-44,16.4623871582363,0.999043723113436,0.000956276748989823,1.37571913111877e-10,2.42306198653285e-15,0
26,-44,14.528005676292,0.999683664228696,0.000316335745137475,2.61660240039178e-11,3.49457307337197e-16,0
28,-44,12.6933497244704,0.999889259373332,0.000110740621249137,5.41914924208134e-12,5.56679011011398e-17,0
30,-44,10.980030485918,0.999958451073851,4.15489249035519e-05,1.24536122140124e-12,1.00120905704896e-17,0
32,-44,9.40346475737292,0.999983143091046,1.68569086324675e-05,3.21823081997739e-13,2.06489739064021e-18,0
34,-44,7.97313856438911,0.99999256413568,7.43586422556805e-06,9.42856113453082e-14,4.93019462533482e-19,0
36,-44,6.69310714544215,0.999996425359799,3.57464016960855e-06,3.14264918420933e-14,1.36832526690571e-19,0
38,-44,5.56267002085825,0.999998127990807,1.87200918061647e-06,1.19099242080578e-14,4.41134645037789e-20,0
40,-44,4.57715768449136,0.999998934880071,1.0651199239442e-06,5.11145596887007e-15,1.64429349710015e-20,0
42,-44,3.72876922446277,0.999999344510791,6.55489206950503e-07,2.46771550552393e-15,7.03107158763198e-21,0
44,-44,3.0074069003871,0.999999566189774,4.33810224644591e-07,1.32860658266007e-15,3.41433685001416e-21,0
46,-44,2.40146318636796,0.99999969329795,3.06702048929023e-07,7.89808334637999e-16,1.86116933090727e-21,0
48,-44,1.89852679159905,0.99999976999784,2.30002159137976e-07,5.12913995210212e-16,1.12476689366231e-21,0
50,-44,1.48598553575835,0.999999818360103,1.81639896440673e-07,3.59967703800603e-16,7.44134330785455e-22,0
-50,-42,1.70519284953823,0.999999794085714,2.05914285360569e-07,4.34486603105805e-16,9.26793552880762e-22,0
-48,-42,2.17859072769462,0.999999730020601,2.69979398655887e-07,6.5229286335905e-16,1.48888201928349e-21,0
-46,-42,2.75571851494109,0.999999624376554,3.7562344488588e-07,1.07047307554663e-15,2.65368234108824e-21,0
-44,-42,3.45104889569124,0.99999944082304,5.59176957959825e-07,1.94433302099633e-15,5.32406074385144e-21,0
-42,-42,4.27882403033437,0.999999102034518,8.97965478237615e-07,3.95672881759435e-15,1.21965293754982e-20,0
-40,-42,5.2523637458022,0.999998432549442,1.56745054912126e-06,9.12510231621779e-15,3.23311645100498e-20,0
-38,-42,6.38325536531377,0.999997006141464,2.99385851231891e-06,2.40876364606639e-14,1.00331499606436e-19,0
-36,-42,7.68045056358958,0.999993710791163,6.28920876417035e-06,7.33401868317864e-14,3.67770313487015e-19,0
-34,-42,9.14930767575435,0.999985424672644,1.45753270974061e-05,2.587481538112e-13,1.60091543611747e-18,0
-32,-42,10.790630513758,0.999962718460188,3.72815387531154e-05,1.0585112282365e-12,8.28243329252258e-18,0
-30,-42,12.5997656247334,0.999895032975719,0.000104967019280253,5.0009063482727e-12,5.06883678695666e-17,0
-28,-42,14.5658276382946,0.999676745603103,0.000323254369866996,2.70292155600494e-11,3.62943997203682e-16,0
-26,-42,16.6711255265492,0.998922531508203,0.00107746832724821,1.6454606251843e-10,2.98600577045429e-15,0
-24,-42,18.8908601012921,0.99617321330861,0.00382678558847718,1.10288541816887e-09,2.74941428430608e-14,0
-22,-42,21.1931541605271,0.985859718017516,0.0141402741076596,7.87455120524311e-09,2.72879845439714e-13,0
-20,-42,23.5394611930016,0.947939889526167,0.0520600537410354,5.67300476787522e-08,2.74997708065412e-12,0
-18,-42,25.8853769457815,0.826284617540803,0.173715012062361,3.70371723224624e-07,2.51130646879539e-11,0
-16,-42,28.1818516587936,0.561053826314032,0.438944368177684,1.80533826547181e-06,1.70017958872474e-10,0
-14,-42,30.3767712455954,0.266875922023919,0.733118427186701,5.65006100651995e-06,7.28373765926998e-10,0
-12,-42,32.4168455663914,0.101752713477593,0.898234874760011,1.24096204707447e-05,2.14192593889776e-09,0
-10,-42,34.2497139405557,0.0381730194172041,0.961804526463828,2.2449082614941e-05,5.03635281521787e-09,0
-8,-42,35.8261549757252,0.0158472782057272,0.984116650541928,3.60611156324997e-05,1.01367119439713e-08,0
-6,-42,37.1022721833707,0.00769840548660865,0.992249195407516,5.23814325879863e-05,1.76732873014557e-08,0
-4,-42,38.0415206754229,0.00451204321492771,0.995419180837759,6.87494157905794e-05,2.65315225325576e-08,4.09573231747246e-316
-2,-42,38.6164446354708,0.00325119605681949,0.996667627034549,8.11429099283096e-05,3.39987029279457e-08,2.0742933199743e-311
0,-42,38.810010369722,0.00291129469777462,0.997002876075617,8.57922705458371e-05,3.69560626499533e-08,7.81641138725473e-310
2,-42,38.6164446354708,0.00325119605681949,0.996667627034549,8.11429099283096e-05,3.39987029279457e-08,2.0742933199743e-311
4,-42,38.0415206754229,0.00451204321492771,0.995419180837759,6.87494157905794e-05,2.65315225325576e-08,4.09573231747246e-316
6,-42,37.1022721833707,0.00769840548660865,0.992249195407516,5.23814325879863e-05,1.76732873014557e-08,0
8,-42,35.8261549757252,0.0158472782057272,0.984116650541928,3.60611156324997e-05,1.01367119439713e-08,0
10,-42,34.2497139405557,0.0381730194172041,0.961804526463828,2.2449082614941e-05,5.03635281521787e-09,0
12,-42,32.4168455663914,0.101752713477593,0.898234874760011,1.24096204707447e-05,2.14192593889776e-09,0
14,-42,30.3767712455954,0.266875922023919,0.733118427186701,5.65006100651995e-06,7.28373765926998e-10,0
16,-42,28.1818516587936,0.561053826314032,0.438944368177684,1.80533826547181e-06,1.70017958872474e-10,0
18,-42,25.8853769457815,0.826284617540803,0.173715012062361,3.70371723224624e-07,2.51130646879539e-11,0
20,-42,23.5394611930016,0.947939889526167,0.0520600537410354,5.67300476787522e-08,2.74997708065412e-12,0
22,-42,21.1931541605271,0.985859718017516,0.0141402741076596,7.87455120524311e-09,2.72879845439714e-13,0
24,-42,18.8908601012921,0.99617321330861,0.00382678558847718,1.10288541816887e-09,2.74941428430608e-14,0
26,-42,16.6711255265492,0.998922531508203,0.00107746832724821,1.6454606251843e-10,2.98600577045429e-15,0
28,-42,14.5658276382946,0.999676745603103,0.000323254369866996,2.70292155600494e-11,3.62943997203682e-16,0
30,-42,12.5997656247334,0.999895032975719,0.000104967019280253,5.0009063482727e-12,5.06883678695666e-17,0
32,-42,10.790630513758,0.999962718460188,3.72815387531154e-05,1.0585112282365e-12,8.28243329252258e-18,0
34,-42,9.14930767575435,0.999985424672644,1.45753270974061e-05,2.587481538112e-13,1.60091543611747e-18,0
36,-42,7.68045056358958,0.999993710791163,6.28920876417035e-06,7.33401868317864e-14,3.67770313487015e-19,0
38,-42,6.38325536531377,0.999997006141464,2.99385851231891e-06,2.40876364606639e-14,1.00331499606436e-19,0
40,-42,5.2523637458022,0.999998432549442,1.56745054912126e-06,9.12510231621779e-15,3.23311645100498e-20,0
42,-42,4.27882403033437,0.999999102034518,8.97965478237615e-07,3.95672881759435e-15,1.21965293754982e-20,0
